,latitude,longitude,timestamp,value,pollutant,date
5206713,39.9878,-79.2514,2020-06-11 00:00:00+00:00,0.026,o3,2020-06-11 00:00:00+00:00
5207197,26.200277,-97.7125,2016-04-21 14:00:00+00:00,0.028,o3,2016-04-21 14:00:00+00:00
5207484,43.1683,-83.4617,2020-06-11 00:00:00+00:00,0.036,o3,2020-06-11 00:00:00+00:00
5207880,45.1425,-93.2139,2020-06-11 00:00:00+00:00,0.037,o3,2020-06-11 00:00:00+00:00
5207923,41.4928,-112.0187,2019-06-25 15:00:00+00:00,0.015,o3,2019-06-25 15:00:00+00:00
5208090,38.9583,-104.8167,2020-06-11 00:00:00+00:00,0.047,o3,2020-06-11 00:00:00+00:00
5208512,38.7833,-75.1667,2020-06-10 23:00:00+00:00,0.034,o3,2020-06-10 23:00:00+00:00
5209227,41.0522,-73.7642,2020-06-11 00:00:00+00:00,0.029,o3,2020-06-11 00:00:00+00:00
5210000,36.7056,-119.7414,2020-06-11 00:00:00+00:00,0.061,o3,2020-06-11 00:00:00+00:00
5210199,40.66284,-111.901794,2020-06-11 00:00:00+00:00,0.043,o3,2020-06-11 00:00:00+00:00
5210582,30.039524,-95.67395,2016-03-06 19:00:00+00:00,0.046,o3,2016-03-06 19:00:00+00:00
5210899,29.655277,-95.00972,2016-03-06 19:00:00+00:00,0.052,o3,2016-03-06 19:00:00+00:00
5211664,0.3,46.3765277777778,2019-12-31 12:00:00+00:00,90.0,no2,2019-12-31 12:00:00+00:00
5211702,30.2756,118.1371,2018-10-13 21:00:00+00:00,15.0,no2,2018-10-13 21:00:00+00:00
5211749,32.064335,34.772514,2019-04-03 21:00:00+00:00,0.0181,no2,2019-04-03 21:00:00+00:00
5211822,39.967262,32.86283,2018-10-13 21:00:00+00:00,47.0,no2,2018-10-13 21:00:00+00:00
5211826,40.70058,29.50785,2018-10-13 20:00:00+00:00,13.0,no2,2018-10-13 20:00:00+00:00
5211905,49.01939,104.04528,2019-12-31 12:00:00+00:00,103.0,no2,2019-12-31 12:00:00+00:00
5211943,31.889425,34.915092,2019-04-03 21:00:00+00:00,0.0015,no2,2019-04-03 21:00:00+00:00
5211948,47.561943,18.960009,2020-06-11 02:00:00+00:00,38.3997,no2,2020-06-11 02:00:00+00:00
5212026,22.564137,120.42531,2020-06-11 01:00:00+00:00,0.0021,no2,2020-06-11 01:00:00+00:00
5212158,32.8603,115.8556,2018-10-13 21:00:00+00:00,20.0,no2,2018-10-13 21:00:00+00:00
5212189,50.926094,4.39592,2020-06-11 01:00:00+00:00,17.0,no2,2020-06-11 01:00:00+00:00
5212194,41.038334,28.888056,2018-05-30 12:00:00+00:00,0.0,no2,2018-05-30 12:00:00+00:00
5212254,42.648872,21.137121,2020-06-10 15:00:00+00:00,8.644,no2,2020-06-10 15:00:00+00:00
5212303,37.186703,35.264587,2018-10-13 21:00:00+00:00,2.0,no2,2018-10-13 21:00:00+00:00
5212321,51.06128,3.7752624,2020-06-11 01:00:00+00:00,29.0,no2,2020-06-11 01:00:00+00:00
5212433,23.753506,120.25182,2020-06-11 01:00:00+00:00,0.011,no2,2020-06-11 01:00:00+00:00
5212602,56.15056,10.200842,2020-06-11 01:00:00+00:00,6.24,no2,2020-06-11 01:00:00+00:00
5212627,47.981915,106.94051,2019-11-30 00:00:00+00:00,50.0,no2,2019-11-30 00:00:00+00:00
5212658,38.395832,27.082779,2018-10-13 21:00:00+00:00,6.0,no2,2018-10-13 21:00:00+00:00
5212681,64.10495,-21.889,2020-06-11 00:00:00+00:00,3.80633,no2,2020-06-11 00:00:00+00:00
5212691,55.698357,12.553328,2020-06-11 01:00:00+00:00,4.9,no2,2020-06-11 01:00:00+00:00
5212700,47.71039,106.95365,2019-12-31 12:00:00+00:00,25.0,no2,2019-12-31 12:00:00+00:00
5212723,59.431114,24.760565,2020-06-11 02:00:00+00:00,20.0719,no2,2020-06-11 02:00:00+00:00
5212875,48.23537,16.301563,2020-06-10 18:00:00+00:00,5.383095,no2,2020-06-10 18:00:00+00:00
5212932,47.278065,11.512539,2016-12-12 09:00:00+00:00,90.0,no2,2016-12-12 09:00:00+00:00
5213505,46.935,13.195833,2020-06-10 17:00:00+00:00,4.555,no2,2020-06-10 17:00:00+00:00
5213733,48.531113,14.574722,2020-06-10 18:00:00+00:00,3.27,no2,2020-06-10 18:00:00+00:00
5213828,47.19249,14.753302,2016-12-12 09:00:00+00:00,44.0,no2,2016-12-12 09:00:00+00:00
5214152,-34.053055,150.49722,2020-06-11 00:00:00+00:00,0.0,no2,2020-06-11 00:00:00+00:00
5214325,42.51889,27.375143,2020-06-11 00:00:00+00:00,9.64,no2,2020-06-11 00:00:00+00:00
5214938,-23.223646,-45.8908,2017-10-27 18:00:00+00:00,19.0,no2,2017-10-27 18:00:00+00:00
5216571,49.856262,18.269756,2020-06-11 00:00:00+00:00,10.7,no2,2020-06-11 00:00:00+00:00
5216654,50.172825,12.672818,2020-06-11 00:00:00+00:00,6.3,no2,2020-06-11 00:00:00+00:00
5216719,51.523567,7.483597,2020-06-11 00:00:00+00:00,36.67,no2,2020-06-11 00:00:00+00:00
5216788,52.40931,12.548376,2020-06-11 00:00:00+00:00,6.2,no2,2020-06-11 00:00:00+00:00
5216806,53.862236,10.67332,2020-06-11 00:00:00+00:00,6.82,no2,2020-06-11 00:00:00+00:00
5216835,49.825165,8.516798,2020-06-11 00:00:00+00:00,7.05,no2,2020-06-11 00:00:00+00:00
5216923,50.720406,12.486621,2020-06-11 00:00:00+00:00,15.5,no2,2020-06-11 00:00:00+00:00
5216932,52.38887,13.094618,2020-06-11 00:00:00+00:00,6.0,no2,2020-06-11 00:00:00+00:00
5216980,53.555668,9.943012,2020-06-11 00:00:00+00:00,12.53,no2,2020-06-11 00:00:00+00:00
5217034,48.90952,11.879245,2020-06-11 00:00:00+00:00,7.25,no2,2020-06-11 00:00:00+00:00
5217062,51.17615,7.084069,2020-06-11 00:00:00+00:00,21.3,no2,2020-06-11 00:00:00+00:00
5217077,52.60861,12.885194,2020-06-11 00:00:00+00:00,3.4,no2,2020-06-11 00:00:00+00:00
5217125,41.615795,0.6157259,2020-06-03 22:00:00+00:00,9.0,no2,2020-06-03 22:00:00+00:00
5217156,41.316387,-4.909167,2020-06-05 22:00:00+00:00,14.0,no2,2020-06-05 22:00:00+00:00
5217178,43.372677,-5.872797,2020-06-10 10:00:00+00:00,7.6,no2,2020-06-10 10:00:00+00:00
5217219,37.55502,-6.03616,2020-06-06 01:00:00+00:00,6.0,no2,2020-06-06 01:00:00+00:00
5217225,43.3825,-8.408889,2017-07-20 19:00:00+00:00,3.0,no2,2017-07-20 19:00:00+00:00
5217254,41.303112,1.991524,2020-05-23 08:00:00+00:00,10.0,no2,2020-05-23 08:00:00+00:00
5217524,43.299168,-2.9872222,2020-06-10 03:00:00+00:00,8.0,no2,2020-06-10 03:00:00+00:00
5217539,43.322777,-1.9602778,2020-06-10 02:00:00+00:00,14.0,no2,2020-06-10 02:00:00+00:00
5217705,28.46301,-16.26488,2020-05-17 20:00:00+00:00,5.0,no2,2020-05-17 20:00:00+00:00
5217708,37.37525,-6.00558,2020-06-06 01:00:00+00:00,11.0,no2,2020-06-06 01:00:00+00:00
5217752,37.35844,-6.67846,2020-03-30 22:00:00+00:00,24.0,no2,2020-03-30 22:00:00+00:00
5217768,37.193424,-1.9854023,2018-10-12 22:00:00+00:00,5.0,no2,2018-10-12 22:00:00+00:00
5217844,60.98781,25.64954,2020-06-11 01:00:00+00:00,1.9545854,no2,2020-06-11 01:00:00+00:00
5218521,43.928085,2.1461112,2017-07-17 18:00:00+00:00,7.8,no2,2017-07-17 18:00:00+00:00
5218679,45.831074,1.2568778,2019-01-07 10:00:00+00:00,42.3,no2,2019-01-07 10:00:00+00:00
5218950,43.834393,4.3742204,2020-06-10 21:00:00+00:00,15.7,no2,2020-06-10 21:00:00+00:00
5218981,45.65146,0.1623669,2020-06-11 00:00:00+00:00,5.2,no2,2020-06-11 00:00:00+00:00
5219038,47.648888,-2.7638915,2020-06-11 00:00:00+00:00,2.0,no2,2020-06-11 00:00:00+00:00
5219122,46.570015,0.32357496,2018-12-10 07:00:00+00:00,66.1,no2,2018-12-10 07:00:00+00:00
5219204,48.439285,1.4687724,2018-12-07 10:00:00+00:00,6.9,no2,2018-12-07 10:00:00+00:00
5219239,49.282192,4.0511146,2020-06-11 00:00:00+00:00,18.7,no2,2020-06-11 00:00:00+00:00
5219254,-20.889856,55.46881,2020-06-10 21:00:00+00:00,0.7,no2,2020-06-10 21:00:00+00:00
5219653,48.570347,7.7663307,2020-06-04 02:00:00+00:00,3.6,no2,2020-06-04 02:00:00+00:00
5219906,45.916946,6.135556,2020-06-10 23:00:00+00:00,14.4,no2,2020-06-10 23:00:00+00:00
5220887,53.231724,-1.456944,2020-06-11 01:00:00+00:00,4.0,no2,2020-06-11 01:00:00+00:00
5221523,50.735455,-1.780888,2020-06-11 00:00:00+00:00,0.0,no2,2020-06-11 00:00:00+00:00
5221730,52.294884,-1.542911,2020-06-11 01:00:00+00:00,3.0,no2,2020-06-11 01:00:00+00:00
5223153,12.992514,80.23745,2018-02-22 03:45:00+00:00,6.13,no2,2018-02-22 03:45:00+00:00
5223787,23.331732,75.04598,2020-06-10 16:45:00+00:00,18.93,no2,2020-06-10 16:45:00+00:00
5224444,28.341925,77.3197,2020-06-10 21:30:00+00:00,4.41,no2,2020-06-10 21:30:00+00:00
5225096,12.733409,77.29805,2020-06-11 01:45:00+00:00,14.9,no2,2020-06-11 01:45:00+00:00
5225328,28.410122,77.313774,2018-02-22 03:25:00+00:00,69.44,no2,2018-02-22 03:25:00+00:00
5225531,25.14389,75.82126,2020-06-11 01:30:00+00:00,0.0,no2,2020-06-11 01:30:00+00:00
5226679,44.40186,7.81463,2020-06-10 23:00:00+00:00,6.0,no2,2020-06-10 23:00:00+00:00
5226820,44.733,11.2997,2020-05-05 23:00:00+00:00,7.0,no2,2020-05-05 23:00:00+00:00
5226858,45.081993,9.71389,2020-06-10 21:00:00+00:00,39.73109,no2,2020-06-10 21:00:00+00:00
5226931,41.947647,12.533682,2020-04-04 22:00:00+00:00,5.0,no2,2020-04-04 22:00:00+00:00
5227597,44.05222,12.57556,2020-06-10 21:00:00+00:00,31.0,no2,2020-06-10 21:00:00+00:00
5227607,44.3007,10.431,2020-05-05 23:00:00+00:00,2.0,no2,2020-05-05 23:00:00+00:00
5228177,45.63028,12.591667,2020-06-10 21:00:00+00:00,22.0,no2,2020-06-10 21:00:00+00:00
5228554,45.00687,7.54963,2020-06-10 23:00:00+00:00,19.0,no2,2020-06-10 23:00:00+00:00
5228570,45.83611,8.80417,2020-06-10 22:00:00+00:00,14.691596,no2,2020-06-10 22:00:00+00:00
5228632,45.53389,9.236389,2020-06-10 22:00:00+00:00,31.386032,no2,2020-06-10 22:00:00+00:00
5228879,42.56,12.65083,2020-06-10 20:00:00+00:00,11.3,no2,2020-06-10 20:00:00+00:00
5229425,43.61167,13.50861,2020-06-10 21:00:00+00:00,24.6,no2,2020-06-10 21:00:00+00:00
5229513,44.00555,10.55988,2020-06-10 20:00:00+00:00,5.0,no2,2020-06-10 20:00:00+00:00
5231443,67.2755,14.419057,2019-03-07 08:00:00+00:00,10.261188,no2,2019-03-07 08:00:00+00:00
5232845,52.28586,20.455555,2017-01-08 08:00:00+00:00,21.3,no2,2017-01-08 08:00:00+00:00
5233490,38.02,-8.6975,2020-06-09 06:00:00+00:00,7.0,no2,2020-06-09 06:00:00+00:00
5234462,46.950283,26.920002,2020-06-11 01:00:00+00:00,10.982061,no2,2020-06-11 01:00:00+00:00
5234847,46.1589,24.340033,2020-06-10 17:00:00+00:00,5.4999046,no2,2020-06-10 17:00:00+00:00
5235677,55.60639,13.00196,2020-06-11 00:00:00+00:00,5.45,no2,2020-06-11 00:00:00+00:00
5236177,48.733334,19.115278,2020-06-11 01:00:00+00:00,3.71157,no2,2020-06-11 01:00:00+00:00
5236512,13.708041,100.54735,2020-05-21 12:00:00+00:00,0.011,no2,2020-05-21 12:00:00+00:00
5237013,33.4579,-112.046,2020-06-11 00:00:00+00:00,0.003,no2,2020-06-11 00:00:00+00:00
5237321,33.37,-112.6207,2020-06-11 00:00:00+00:00,0.002,no2,2020-06-11 00:00:00+00:00
5237976,39.2403,-105.9831,2018-02-27 16:00:00+00:00,0.002,no2,2018-02-27 16:00:00+00:00
5238085,41.53,-90.5875,2019-01-02 18:00:00+00:00,0.006,no2,2019-01-02 18:00:00+00:00
5239556,34.1311,-80.8683,2020-06-11 00:00:00+00:00,0.003,no2,2020-06-11 00:00:00+00:00
5239864,38.89475,-76.95343,2020-06-10 23:00:00+00:00,0.011,no2,2020-06-10 23:00:00+00:00
5239943,37.55652,-77.40027,2020-06-11 00:00:00+00:00,0.003,no2,2020-06-11 00:00:00+00:00
5240792,31.81847,34.66911,2019-04-03 21:00:00+00:00,0.0,so2,2019-04-03 21:00:00+00:00
5240806,43.96,18.26,2018-10-13 21:00:00+00:00,35.0,so2,2018-10-13 21:00:00+00:00
5240813,0.3,46.2589166666667,2019-12-31 06:00:00+00:00,1.0,so2,2019-12-31 06:00:00+00:00
5240867,25.07261,121.493805,2020-06-11 01:00:00+00:00,0.0034,so2,2020-06-11 01:00:00+00:00
5240885,46.07111,18.225286,2020-06-11 01:00:00+00:00,2.3050056,so2,2020-06-11 01:00:00+00:00
5240911,32.8913,117.4186,2018-10-13 21:00:00+00:00,18.0,so2,2018-10-13 21:00:00+00:00
5240944,24.256586,120.741714,2020-06-11 01:00:00+00:00,0.0024,so2,2020-06-11 01:00:00+00:00
5240958,51.91111,-8.475,2020-06-11 00:00:00+00:00,1.8176665,so2,2020-06-11 00:00:00+00:00
5241035,59.456944,24.698624,2020-06-11 02:00:00+00:00,0.895413,so2,2020-06-11 02:00:00+00:00
5241050,40.820217,35.64216,2018-10-13 21:00:00+00:00,14.0,so2,2018-10-13 21:00:00+00:00
5241075,23.462778,120.440834,2020-06-11 01:00:00+00:00,0.0018,so2,2020-06-11 01:00:00+00:00
5241164,24.131672,120.46906,2020-06-11 01:00:00+00:00,0.0019,so2,2020-06-11 01:00:00+00:00
5241166,47.067387,8.463334,2020-06-11 01:00:00+00:00,0.024,so2,2020-06-11 01:00:00+00:00
5241263,22.632566,120.288086,2020-06-11 01:00:00+00:00,0.0043,so2,2020-06-11 01:00:00+00:00
5241270,22.674862,120.292915,2020-06-11 01:00:00+00:00,0.0034,so2,2020-06-11 01:00:00+00:00
5241363,23.717533,120.20284,2020-06-11 01:00:00+00:00,0.0016,so2,2020-06-11 01:00:00+00:00
5241443,43.661,18.977,2018-09-08 07:00:00+00:00,10.0,so2,2018-09-08 07:00:00+00:00
5241459,47.430836,19.184174,2020-06-11 02:00:00+00:00,2.575643,so2,2020-06-11 02:00:00+00:00
5241507,48.086113,16.302221,2020-06-10 18:00:00+00:00,0.0,so2,2020-06-10 18:00:00+00:00
5241592,47.041924,15.4341345,2016-12-12 09:00:00+00:00,5.0,so2,2016-12-12 09:00:00+00:00
5241625,48.165005,14.035547,2016-12-12 08:00:00+00:00,3.0,so2,2016-12-12 08:00:00+00:00
5241763,48.274445,14.314722,2020-06-10 18:00:00+00:00,3.8200002,so2,2020-06-10 18:00:00+00:00
5241847,47.567223,14.243611,2017-07-20 19:00:00+00:00,0.0,so2,2017-07-20 19:00:00+00:00
5241931,48.050858,14.440598,2016-12-12 09:00:00+00:00,3.0,so2,2016-12-12 09:00:00+00:00
5241940,-38.194283,146.53146,2020-06-11 01:00:00+00:00,0.001,so2,2020-06-11 01:00:00+00:00
5242073,-31.110556,150.91417,2019-12-23 14:00:00+00:00,0.562,so2,2019-12-23 14:00:00+00:00
5243110,49.021507,-122.32655,2020-06-10 23:00:00+00:00,0.001,so2,2020-06-10 23:00:00+00:00
5244373,50.661095,14.043063,2020-02-29 23:00:00+00:00,4.3,so2,2020-02-29 23:00:00+00:00
5244389,49.728394,13.37554,2017-03-13 00:00:00+00:00,5.3,so2,2017-03-13 00:00:00+00:00
5244455,49.50261,18.53856,2020-06-10 23:00:00+00:00,2.9,so2,2020-06-10 23:00:00+00:00
5244533,53.562454,8.569405,2020-06-11 00:00:00+00:00,0.45,so2,2020-06-11 00:00:00+00:00
5244602,49.45538,8.425833,2020-06-11 00:00:00+00:00,1.0,so2,2020-06-11 00:00:00+00:00
5244615,51.1558,14.973958,2020-06-11 00:00:00+00:00,0.5,so2,2020-06-11 00:00:00+00:00
5244661,37.975555,-1.2308333,2020-06-04 02:00:00+00:00,4.0,so2,2020-06-04 02:00:00+00:00
5244682,39.86806,-4.02083,2020-06-05 22:00:00+00:00,5.0,so2,2020-06-05 22:00:00+00:00
5244749,41.19359,1.2367028,2020-06-05 22:00:00+00:00,1.0,so2,2020-06-05 22:00:00+00:00
5244773,38.132458,-4.801726,2018-10-12 21:20:00+00:00,11.0,so2,2018-10-12 21:20:00+00:00
5244854,38.359444,-0.47194445,2020-06-10 21:00:00+00:00,3.0,so2,2020-06-10 21:00:00+00:00
5244865,36.204422,-5.4047055,2018-10-12 22:00:00+00:00,1.0,so2,2018-10-12 22:00:00+00:00
5244885,36.769722,-2.810967,2018-10-12 22:00:00+00:00,2.0,so2,2018-10-12 22:00:00+00:00
5244887,42.71648,-8.644105,2020-06-04 02:00:00+00:00,1.0,so2,2020-06-04 02:00:00+00:00
5244913,41.24489,1.6177046,2020-01-23 00:00:00+00:00,1.0,so2,2020-01-23 00:00:00+00:00
5244978,37.28156,-6.83384,2020-06-05 22:00:00+00:00,1.0,so2,2020-06-05 22:00:00+00:00
5245006,38.966667,-0.19,2020-06-10 21:00:00+00:00,4.0,so2,2020-06-10 21:00:00+00:00
5245042,41.27417,-3.1425,2020-06-10 06:00:00+00:00,0.67,so2,2020-06-10 06:00:00+00:00
5245046,39.47278,-6.36028,2020-06-10 01:00:00+00:00,0.4,so2,2020-06-10 01:00:00+00:00
5245105,36.17539,-5.4808245,2018-10-12 22:00:00+00:00,7.0,so2,2018-10-12 22:00:00+00:00
5245106,37.78444,-3.81032,2020-06-05 22:00:00+00:00,4.0,so2,2020-06-05 22:00:00+00:00
5245110,36.13623,-5.4534235,2018-10-12 21:40:00+00:00,2.0,so2,2018-10-12 21:40:00+00:00
5245123,40.421665,-3.6822221,2020-06-05 22:00:00+00:00,8.0,so2,2020-06-05 22:00:00+00:00
5245127,36.506016,-6.2685723,2018-10-12 21:50:00+00:00,6.0,so2,2018-10-12 21:50:00+00:00
5245131,28.457954,-16.26333,2020-05-23 09:00:00+00:00,6.0,so2,2020-05-23 09:00:00+00:00
5245279,61.23807,28.87369,2020-06-11 01:00:00+00:00,1.0,so2,2020-06-11 01:00:00+00:00
5245459,43.434155,-0.6919444,2020-06-11 00:00:00+00:00,0.9,so2,2020-06-11 00:00:00+00:00
5245466,46.07222,5.8208313,2020-06-10 23:00:00+00:00,0.1,so2,2020-06-10 23:00:00+00:00
5245592,49.44246,1.093694,2018-01-08 13:00:00+00:00,1.58,so2,2018-01-08 13:00:00+00:00
5245596,49.481087,0.165289,2018-02-02 10:00:00+00:00,0.13,so2,2018-02-02 10:00:00+00:00
5245660,50.7937,0.18125,2020-06-11 00:00:00+00:00,8.0,so2,2020-06-11 00:00:00+00:00
5247810,28.6821,77.305,2018-02-22 02:45:00+00:00,6.42,so2,2018-02-22 02:45:00+00:00
5248217,28.4227,77.0667,2020-06-11 01:30:00+00:00,6.78,so2,2020-06-11 01:30:00+00:00
5248689,16.172806,75.65969,2020-06-11 01:30:00+00:00,2.52,so2,2020-06-11 01:30:00+00:00
5249049,19.113504,73.00898,2020-06-10 21:15:00+00:00,13.11,so2,2020-06-10 21:15:00+00:00
5249077,28.870083,76.6205,2018-12-28 01:30:00+00:00,11.84,so2,2018-12-28 01:30:00+00:00
5249626,22.51106,88.35142,2020-06-11 01:30:00+00:00,4.0,so2,2020-06-11 01:30:00+00:00
5249966,40.494446,17.26361,2020-06-10 23:00:00+00:00,1.2,so2,2020-06-10 23:00:00+00:00
5250101,42.36417,13.38306,2020-06-10 23:00:00+00:00,0.0,so2,2020-06-10 23:00:00+00:00
5250213,41.639668,13.348913,2020-04-04 22:00:00+00:00,1.0,so2,2020-04-04 22:00:00+00:00
5250329,45.10167,8.90556,2020-06-10 21:00:00+00:00,2.64076,so2,2020-06-10 21:00:00+00:00
5250445,40.85361,14.27167,2020-06-10 23:00:00+00:00,1.36,so2,2020-06-10 23:00:00+00:00
5250635,42.00361,21.46362,2020-06-11 00:00:00+00:00,0.79798406,so2,2020-06-11 00:00:00+00:00
5252000,52.28586,20.455555,2017-01-08 08:00:00+00:00,6.2,so2,2017-01-08 08:00:00+00:00
5252645,40.58972,-8.670556,2020-06-11 00:00:00+00:00,0.0,so2,2020-06-11 00:00:00+00:00
5253982,37.10446,-93.25339,2017-01-04 15:00:00+00:00,0.001,so2,2017-01-04 15:00:00+00:00
5254606,38.7717,-77.1089,2020-06-11 00:00:00+00:00,0.0,so2,2020-06-11 00:00:00+00:00
5254635,36.532616,-82.516304,2020-06-11 00:00:00+00:00,0.007,so2,2020-06-11 00:00:00+00:00
5254795,41.169724,-85.62944,2017-01-03 11:00:00+00:00,0.0,so2,2017-01-03 11:00:00+00:00
5254872,34.0939,-80.9622,2020-06-11 00:00:00+00:00,0.0,so2,2020-06-11 00:00:00+00:00
5255728,41.673004,-81.422455,2020-06-11 00:00:00+00:00,0.001,so2,2020-06-11 00:00:00+00:00
5256137,39.7394,-75.5581,2020-06-10 23:00:00+00:00,0.0,so2,2020-06-10 23:00:00+00:00
5256260,41.92357,-83.345856,2020-06-11 00:00:00+00:00,0.0,so2,2020-06-11 00:00:00+00:00
5256446,39.478848,-84.40768,2020-06-11 00:00:00+00:00,0.001,so2,2020-06-11 00:00:00+00:00
5256501,39.294323,-85.766846,2017-01-03 11:00:00+00:00,0.0,so2,2017-01-03 11:00:00+00:00
5256544,42.3489,-71.0977,2020-06-11 00:00:00+00:00,0.0,so2,2020-06-11 00:00:00+00:00
5256739,41.8231,-90.2119,2020-06-11 00:00:00+00:00,0.0,so2,2020-06-11 00:00:00+00:00
5257748,31.8766,117.307,2018-10-13 21:00:00+00:00,73.0,pm10,2018-10-13 21:00:00+00:00
5257807,30.511972,117.03311,2018-10-13 20:00:00+00:00,81.0,pm10,2018-10-13 20:00:00+00:00
5257817,41.277885,36.338097,2018-07-11 11:00:00+00:00,12.0,pm10,2018-07-11 11:00:00+00:00
5258076,50.85658,4.4257035,2017-07-20 22:00:00+00:00,11.0,pm10,2017-07-20 22:00:00+00:00
5258121,39.236576,42.85301,2018-10-13 21:00:00+00:00,242.0,pm10,2018-10-13 21:00:00+00:00
5258206,-34.62527,-58.36555,2017-10-19 03:00:00+00:00,16.0,pm10,2017-10-19 03:00:00+00:00
5258232,41.12144,37.28027,2018-10-10 10:00:00+00:00,0.0,pm10,2018-10-10 10:00:00+00:00
5258351,41.09552,28.78986,2018-10-13 20:00:00+00:00,44.0,pm10,2018-10-13 20:00:00+00:00
5258363,41.17046,29.56336,2018-10-13 20:00:00+00:00,32.0,pm10,2018-10-13 20:00:00+00:00
5258385,51.1703,4.341005,2020-06-11 01:00:00+00:00,32.6,pm10,2020-06-11 01:00:00+00:00
5258415,0.3,46.6803055555556,2020-01-14 00:00:00+00:00,7.0,pm10,2020-01-14 00:00:00+00:00
5258518,31.3178,118.3708,2018-10-13 21:00:00+00:00,56.0,pm10,2018-10-13 21:00:00+00:00
5258652,22.523108,120.56117,2020-06-11 01:00:00+00:00,17.0,pm10,2020-06-11 01:00:00+00:00
5258658,32.8928,115.8275,2018-10-13 21:00:00+00:00,67.0,pm10,2018-10-13 21:00:00+00:00
5258684,41.5106,31.89651,2018-02-24 11:00:00+00:00,27.0,pm10,2018-02-24 11:00:00+00:00
5258706,40.531437,34.944305,2018-10-13 21:00:00+00:00,85.0,pm10,2018-10-13 21:00:00+00:00
5258758,21.958069,120.788925,2020-06-11 01:00:00+00:00,13.0,pm10,2020-06-11 01:00:00+00:00
5258802,22.627392,120.358086,2020-06-11 01:00:00+00:00,21.0,pm10,2020-06-11 01:00:00+00:00
5258821,30.8811,117.7442,2018-10-13 21:00:00+00:00,92.0,pm10,2018-10-13 21:00:00+00:00
5258844,24.256586,120.741714,2020-06-11 01:00:00+00:00,16.0,pm10,2020-06-11 01:00:00+00:00
5258948,47.691113,13.108055,2020-06-10 18:00:00+00:00,12.755,pm10,2020-06-10 18:00:00+00:00
5259207,46.828033,12.765599,2017-07-20 19:00:00+00:00,21.245998,pm10,2017-07-20 19:00:00+00:00
5259239,48.209984,15.611103,2016-12-12 09:00:00+00:00,9.0,pm10,2016-12-12 09:00:00+00:00
5259371,47.178333,14.676666,2020-06-10 18:00:00+00:00,7.2129016,pm10,2020-06-10 18:00:00+00:00
5259373,47.959167,16.205833,2020-06-10 18:00:00+00:00,5.5,pm10,2020-06-10 18:00:00+00:00
5259389,47.239445,9.597696,2016-12-12 09:00:00+00:00,41.0,pm10,2016-12-12 09:00:00+00:00
5264223,50.791615,11.661233,2020-06-11 00:00:00+00:00,12.19,pm10,2020-06-11 00:00:00+00:00
5264247,52.48171,13.433967,2020-06-11 00:00:00+00:00,18.6,pm10,2020-06-11 00:00:00+00:00
5264371,52.005623,8.552804,2020-06-11 00:00:00+00:00,13.12,pm10,2020-06-11 00:00:00+00:00
5264474,51.55107,9.94976,2020-06-11 00:00:00+00:00,8.41,pm10,2020-06-11 00:00:00+00:00
5264528,36.17538,-5.48083,2017-06-14 10:00:00+00:00,37.08,pm10,2017-06-14 10:00:00+00:00
5264618,40.394722,-3.7319443,2020-06-03 22:00:00+00:00,17.0,pm10,2020-06-03 22:00:00+00:00
5264648,43.53777,-5.646307,2020-06-10 08:00:00+00:00,20.0,pm10,2020-06-10 08:00:00+00:00
5264655,40.388054,-3.651389,2020-06-05 22:00:00+00:00,1.0,pm10,2020-06-05 22:00:00+00:00
5264687,40.384724,-3.718611,2020-06-03 22:00:00+00:00,13.0,pm10,2020-06-03 22:00:00+00:00
5264692,40.960835,-5.6397223,2020-06-05 22:00:00+00:00,13.0,pm10,2020-06-05 22:00:00+00:00
5264705,40.500557,-3.6897223,2020-06-05 22:00:00+00:00,18.0,pm10,2020-06-05 22:00:00+00:00
5264711,28.145094,-16.523687,2020-05-16 08:00:00+00:00,19.0,pm10,2020-05-16 08:00:00+00:00
5264738,37.27964,-6.93807,2020-06-03 10:00:00+00:00,24.25,pm10,2020-06-03 10:00:00+00:00
5264741,36.99678,-1.89535,2018-01-27 00:00:00+00:00,3.16,pm10,2018-01-27 00:00:00+00:00
5264815,42.518333,-2.6194444,2020-06-10 03:00:00+00:00,8.0,pm10,2020-06-10 03:00:00+00:00
5264889,43.46056,-3.80861,2020-06-10 01:00:00+00:00,29.0,pm10,2020-06-10 01:00:00+00:00
5265001,63.67912,22.71837,2020-06-11 01:00:00+00:00,6.6,pm10,2020-06-11 01:00:00+00:00
5265091,62.8936,27.66952,2018-12-09 23:00:00+00:00,8.5,pm10,2018-12-09 23:00:00+00:00
5265187,64.22444,27.73333,2019-01-11 10:00:00+00:00,6.3841357,pm10,2019-01-11 10:00:00+00:00
5265297,45.694706,-0.32336116,2019-06-13 09:00:00+00:00,19.6,pm10,2019-06-13 09:00:00+00:00
5265434,43.689262,7.242083,2020-06-10 23:00:00+00:00,9.3,pm10,2020-06-10 23:00:00+00:00
5265612,44.9489,4.8898807,2017-04-20 14:00:00+00:00,22.25,pm10,2017-04-20 14:00:00+00:00
5265769,43.126785,5.921937,2020-06-10 23:00:00+00:00,16.9,pm10,2020-06-10 23:00:00+00:00
5265901,49.435955,2.084289,2020-06-10 23:00:00+00:00,10.4,pm10,2020-06-10 23:00:00+00:00
